uri,id,birth_place,birth_date,language,recording_dates,subject_refs,interviewers,programs
/repositories/14/resources/8783,HVT-1199,,,eng,1989-05-07|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/37286|/subjects/39082|/subjects/39971|/subjects/24374|/subjects/38166|/subjects/40600|/subjects/36198|/subjects/40792|/subjects/30432|/subjects/31389|/subjects/31012|/subjects/38049|/subjects/24980|/subjects/24543|/subjects/34716|/subjects/23863|/subjects/39681|/subjects/23059|/subjects/38250|/subjects/33303|/subjects/30490|/subjects/29712|/subjects/23017|/subjects/35139|/subjects/35943|/subjects/32911|,/agents/people/40534|/agents/people/40603|,/agents/corporate_entities/12966|
/repositories/14/resources/9368,HVT-1176,,,eng,1987-10-28|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/37286|/subjects/26398|/subjects/39082|/subjects/39971|/subjects/30395|/subjects/40600|/subjects/24980|/subjects/30490|/subjects/33303|/subjects/35139|/subjects/35324|,/agents/people/41998|/agents/people/40471|,/agents/corporate_entities/6644|
/repositories/14/resources/7642,HVT-1526,,,eng,1989-10-11|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/37286|/subjects/29006|/subjects/39082|/subjects/24374|/subjects/36226|/subjects/40482|/subjects/26684|/subjects/24343|/subjects/23300|/subjects/32911|/subjects/40600|/subjects/38014|/subjects/37022|/subjects/24683|/subjects/39847|/subjects/24980|/subjects/32086|/subjects/31129|/subjects/35139|/subjects/30490|/subjects/28673|/subjects/33303|/subjects/40065|,/agents/people/44825|/agents/people/40471|,/agents/corporate_entities/6644|
/repositories/14/resources/7047,HVT-1875,,,eng,1991-10-30|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/39971|/subjects/22197|/subjects/23056|/subjects/41071|/subjects/24980|/subjects/36018|/subjects/23059|/subjects/30490|/subjects/35139|/subjects/23636|/subjects/35324|,/agents/people/41233|,/agents/corporate_entities/6633|
/repositories/14/resources/7547,HVT-3848,,,heb,1996|1996-10-24|1996-11-15|1996-11-21|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/37286|/subjects/31401|/subjects/28224|/subjects/30398|/subjects/23300|/subjects/39082|/subjects/24374|/subjects/29111|/subjects/24343|/subjects/32911|/subjects/30987|/subjects/40600|/subjects/23601|/subjects/41689|/subjects/23997|/subjects/23605|/subjects/38014|/subjects/36741|/subjects/24980|/subjects/32086|/subjects/32769|/subjects/33303|/subjects/30490|/subjects/40065|/subjects/27363|/subjects/23059|/subjects/35139|/subjects/35943|/subjects/35324|,,/agents/corporate_entities/12966|/agents/corporate_entities/6680|
/repositories/14/resources/6740,HVT-0767,,,eng,1986-04-13|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/36544|/subjects/40600|/subjects/38607|/subjects/26840|/subjects/22646|/subjects/38190|/subjects/24980|/subjects/32086|/subjects/30490|/subjects/23059|/subjects/29712|/subjects/35139|/subjects/35943|,/agents/people/42301|/agents/people/42357|,/agents/corporate_entities/6803|
/repositories/14/resources/10352,HVT-0337,,,eng,1984-07-30|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/24171|/subjects/26999|/subjects/37286|/subjects/34842|/subjects/39082|/subjects/41014|/subjects/24374|/subjects/24514|/subjects/27528|/subjects/23530|/subjects/24343|/subjects/28387|/subjects/40501|/subjects/25637|/subjects/37411|/subjects/35653|/subjects/37022|/subjects/24980|/subjects/31129|/subjects/34365|/subjects/30490|/subjects/33303|/subjects/35139|/subjects/35943|/subjects/35324|,/agents/people/42289|,/agents/corporate_entities/6656|
/repositories/14/resources/7503,HVT-0419,,,eng,1984-01-28|,/subjects/26684|/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24575|/subjects/37286|/subjects/35745|/subjects/32490|/subjects/35577|/subjects/36693|/subjects/40600|/subjects/28965|/subjects/28906|/subjects/32152|/subjects/37705|/subjects/22906|/subjects/24980|/subjects/32086|/subjects/24543|/subjects/31129|/subjects/23059|/subjects/33303|/subjects/24343|/subjects/32911|/subjects/35139|,/agents/people/42142|/agents/people/70504|,/agents/corporate_entities/6786|
/repositories/14/resources/9826,HVT-2424,,,eng,1993-03-25|,/subjects/25264|/subjects/36885|/subjects/35425|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/24806|/subjects/36478|/subjects/41390|/subjects/22554|/subjects/36226|/subjects/23328|/subjects/37410|/subjects/39971|/subjects/33284|/subjects/25637|/subjects/27845|/subjects/28831|/subjects/32742|/subjects/23056|/subjects/25203|/subjects/23368|/subjects/24980|/subjects/32086|/subjects/35139|,/agents/people/43410|,/agents/corporate_entities/6673|
/repositories/14/resources/9805,HVT-0049,,,eng,1980-02-09|1980-03-08|1980-03-10|,/subjects/36885|/subjects/35425|/subjects/31833|/subjects/32980|/subjects/39070|/subjects/28940|/subjects/40600|/subjects/26497|/subjects/28872|/subjects/24980|/subjects/23017|,/agents/people/40474|/agents/people/67204|/agents/people/78405|,/agents/corporate_entities/6652|
/repositories/14/resources/6701,HVT-2074,,,eng,1992-05-05|,/subjects/25264|/subjects/36885|/subjects/25470|/subjects/31833|/subjects/34631|/subjects/26804|/subjects/41390|/subjects/36478|/subjects/35343|/subjects/41014|/subjects/27845|/subjects/25637|/subjects/22646|/subjects/23056|/subjects/30237|/subjects/35866|/subjects/24980|/subjects/32086|/subjects/23059|/subjects/36018|/subjects/28759|/subjects/35139|/subjects/35324|,/agents/people/40557|/agents/people/40603|,
