uri,title
/subjects/29867,Makronēsos (Greece)
/subjects/40944,Knin (Croatia)
/subjects/23990,Borodyanka (Ukraine)
/subjects/33569,Sonderkommandos
/subjects/31554,Jews -- Romania -- Sighet
/subjects/38325,Rhodesia and Nyasaland
/subjects/32728,Jews -- Migration
/subjects/32682,Tilburg (Netherlands)
/subjects/29164,Kláštor pod Znievom (Slovakia)
/subjects/26291,Puppets and puppet-plays
/subjects/23569,Jews -- Poland -- Nowe Miasto Lubawskie (Poland)
/subjects/23093,Brussels (Belgium)
/subjects/25794,Meurthe-et-Moselle (France)
/subjects/36442,Zwickau (Germany)
/subjects/31387,Luxembourg (Luxembourg)
/subjects/27253,"Budyshche (Zvenyhorodsʹkyĭ raĭon, Ukraine)"
/subjects/27603,Southern Bug River (Ukraine)
/subjects/23640,Bar mitzvah
/subjects/23210,Ven Island (Sweden)
/subjects/36911,Metaponto (Italy)
/subjects/32401,"Kowary (Jelenia Góra, Poland)"
/subjects/32114,"Einsatzgruppen Trial, Nuremberg, Germany, 1947-1948"
/subjects/22817,Berlichingen (Germany)
/subjects/30579,Seini (Romania)
/subjects/26157,Zemianske Sady (Slovakia)
/subjects/38149,Sulina (Romania)
/subjects/31738,Rajec (Slovakia)
/subjects/33705,Nuremberg (Germany)
/subjects/26854,Jews -- Belarus -- Kletsk
/subjects/25281,Wachenheim an der Weinstrasse (Germany)
/subjects/30980,Wales
/subjects/29934,Bandol (France)
/subjects/39037,Kastrup (Denmark)
/subjects/37880,Krasnystaw (Poland)
/subjects/22381,Prisons -- Sociological aspects
/subjects/40114,Concordia Sagittaria (Italy)
/subjects/30216,Jews -- Ukraine -- Buchach
/subjects/26638,Monasteries
/subjects/38276,Kamára (Greece)
/subjects/25852,Gorski kotar (Croatia)
/subjects/33986,Wittlich (Germany)
/subjects/35151,Prisoners of War
/subjects/32694,Vizovice (Czech Republic)
/subjects/38333,Mostar (Bosnia and Herzegovina)
/subjects/25151,Sambor (Poland)
/subjects/23986,Jews -- Poland -- Dębica (Województwo Podkarpackie)
/subjects/39172,"Horneburg (Lower Saxony, Germany)"
/subjects/35852,Cette Eygun (France)
/subjects/34740,"World War, 1939-1945 -- Participation -- Soviet"
/subjects/34310,Tekovská Breznica (Slovakia)
/subjects/26004,Jews -- Poland -- Białobrzegi
/subjects/35628,Zeist (Netherlands)
/subjects/37615,Wendefurth (Germany)
/subjects/35782,"World War, 1939-1945 -- Collaborationists -- Ukraine"
/subjects/40378,Gliwice (Poland)
/subjects/24193,Worms (Germany)
/subjects/26907,Milhars (France)
/subjects/25628,Burdujeni (Romania)
/subjects/36004,Velyki Luchky (Ukraine)
/subjects/25782,Sokolovo Donje (Bosnia and Hercegovina)
/subjects/25297,Busʹk (Ukraine)
/subjects/41586,Pellevoisin (France)
/subjects/34486,"London (England) -- History -- Bombardment, 1940-1945"
/subjects/33343,Larisa (Greece)
/subjects/22102,Ilva Mare (Romania)
/subjects/27300,Saverne (France)
/subjects/32801,Jews -- Ukraine -- Rivne (Rivnensʹka oblastʹ)
/subjects/24486,Li︠u︡bomlʹ (Ukraine)
/subjects/23343,Hradyzʹk (Ukraine)
/subjects/38221,"Saint-Gervais (Isère, France)"
/subjects/30241,I︠a︡mbol (Bulgaria)
/subjects/37584,Saarland (Germany)
/subjects/38671,"World War, 1939-1945 -- Jews -- Rescue -- France"
/subjects/33894,"Strzegom (Wałbrzych, Poland)"
/subjects/32786,Jews -- Poland -- Opatów (Tarnobrzeg)
/subjects/39430,Vrnjačka Banja (Serbia)
/subjects/34202,Miesbach (Germany)
/subjects/28221,Radomyśl Wielki (Poland)
/subjects/36395,La Rochefoucauld (France)
/subjects/40840,Dolné Otrokovce (Slovakia)
/subjects/28671,Music
/subjects/33197,Prisoners of War -- German
/subjects/34652,Horst (Netherlands)
/subjects/28364,Yiddish literature
/subjects/41617,Kálna (Slovakia)
/subjects/22339,Lithuania
/subjects/35805,Shchirbashintsy (Ukraine)
/subjects/34717,Haute-Garonne (France)
/subjects/29826,Zastavna (Ukraine)
/subjects/33528,"Armenian massacres, 1915-1923"
/subjects/39125,Zeithain (Germany)
/subjects/26680,Aruba
/subjects/23178,Saint Moritz (Switzerland)
/subjects/27992,Maarssen (Netherlands)
/subjects/32293,People with disabilities
/subjects/32769,Childbirth in Jewish ghettos
/subjects/40006,"World War, 1939-1945 -- Military intelligence"
/subjects/29125,Krasnobród (Poland)
/subjects/24717,Luz͡hany (Ukraine)
/subjects/39826,Szarvas (Hungary)
/subjects/38734,Shesterintsy (Ukraine)
/subjects/30884,Damascus (Syria)
/subjects/22440,Malmédy (Belgium)
/subjects/25385,Suicide
/subjects/26950,Perpignan (France)
/subjects/27642,Thüngen (Germany)
/subjects/23601,Bełżyce (Poland)
/subjects/24594,"Brody (Lʹvivsʹka oblastʹ, Ukraine)"
/subjects/30168,Siret (Romania)
/subjects/35690,Mechanics (Persons)
/subjects/30538,"La Châtre (Indre, France)"
/subjects/29719,Hoek van Holland (Netherlands)
/subjects/39349,Rimsko-Korsakovka (Russia)
/subjects/41181,Ivanka pri Nitre (Slovakia)
/subjects/33744,Charleroi (Belgium)
/subjects/31779,Strzemieszyce Wielkie (Poland)
/subjects/34081,Clefmont (France)
/subjects/39719,Bohumín (Czech Republic)
/subjects/33314,Obděnice (Czech Republic)
/subjects/36116,Cannes (France)
/subjects/33103,Shchorsk (Ukraine)
/subjects/41396,Geneva (Switzerland)
/subjects/26301,Weert (Netherlands)
/subjects/23553,Novosibirskai︠a︡ oblastʹ (Russia)
/subjects/26751,Seny (Belgium)
/subjects/27843,"Spain -- History -- Civil War, 1936-1939 -- Personal narratives"
/subjects/24279,Aleksinac (Serbia)
/subjects/30390,Compiègne (France)
/subjects/39918,Berez︠h︡any (Ukraine)
/subjects/26614,"Wartenberg (Bavaria, Germany)"
/subjects/32207,Supraśl (Poland)
/subjects/37005,Feričanci (Croatia)
/subjects/35038,"Castres (Tarn, France)"
/subjects/40138,"Montesson (Yvelines, France)"
/subjects/33046,Safe houses
/subjects/34279,Norway
/subjects/31581,Bolsward (Netherlands)
/subjects/25192,Vierzon (France)
/subjects/41379,Trstená (Slovakia)
/subjects/33416,Burshtyn (Ukraine)
/subjects/30113,Berettyóújfalu (Hungary)
/subjects/40211,Bielsk Podlaski (Poland)
/subjects/37286,Jewish ghettos
/subjects/38173,Kolmyi︠a︡ (Ukraine)
/subjects/22987,Arisdorf (Switzerland)
/subjects/23695,Zareby Koscielne (Poland)
/subjects/26497,Warsaw (Poland)
/subjects/28870,Daugavpils (Latvia)
/subjects/31702,La Celle-les-Bordes (France)
/subjects/25311,Kobyzhcha (Ukraine)
/subjects/31352,Tîrgu Ocna (Romania)
/subjects/41050,Vannes (France)
/subjects/39298,Faith
/subjects/34150,Arles (France)
/subjects/28173,"World War, 1939-1945 -- Japanese Americans"
/subjects/33380,Ulricehamn (Sweden)
/subjects/36478,Jews -- Migrations
/subjects/34445,Lezhanovka (Ukraine)
/subjects/32968,Sombor (Serbia)
/subjects/22591,Jews -- Poland -- Ostrowiec Świętokrzyski
/subjects/27269,Dąbrowa Białostocka (Poland)
/subjects/39277,Chambéry (France)
/subjects/36028,Jews -- Hungary -- Makó
/subjects/34015,Jews -- Ukraine -- Z︠H︡merynka
/subjects/31217,Father and child
/subjects/39627,Wels (Austria)
/subjects/27639,Büren an der Aare (Switzerland)
/subjects/26182,Brudzew (Poland)
/subjects/29277,Ombret-Rawsa (Belgium)
/subjects/32591,"Kalynivka (Narodyt︠s︡ʹkyĭ raĭon, Ukraine)"
/subjects/37269,Halle an der Saale (Germany)
/subjects/30056,Okrouhlička (Czech Republic)
/subjects/24445,Trzeszkowice (Poland)
/subjects/29627,Jews -- Poland -- Kraśnik
/subjects/30328,Jews -- Serbia -- Belgrade
/subjects/29109,"Białobrzegi (Radom, Poland)"
/subjects/23504,Kėdainiai (Lithuania)
/subjects/40180,Gateshead (England)
/subjects/33857,Actors
/subjects/32745,Limal (Belgium)
/subjects/35080,Iňačovce (Slovakia)
/subjects/39109,Tîrgu-Mureș (Romania)
/subjects/31539,Craidorolt (Romania)
/subjects/33504,Khabarovsk (Russia)
/subjects/39559,Haradnai︠a︡ (Belarus)
/subjects/33154,Beuthen (Germany)
/subjects/31186,Sancerre (France)
/subjects/30797,Warzyn (Poland)
/subjects/37052,Draft -- Poland
/subjects/26213,Cehu Silvaniei (Romania)
/subjects/33338,Poznań (Poland)
/subjects/31305,Prisons -- Bosnia and Herzegovina -- Bijeljina
/subjects/25716,Vendôme (France)
/subjects/28574,Jelšava (Slovakia)
/subjects/31755,Cornjum (Netherlands)
/subjects/23338,Jew -- Slovakia -- Košice
/subjects/29735,Albania
/subjects/24107,War crime trials -- Germany -- Berlin
/subjects/23768,Barletta (Italy)
/subjects/29365,Kostopilʹ (Ukraine)
/subjects/24557,Romanies
/subjects/38574,"World War, 1939-1945 -- Paticipation, Belgian"
/subjects/37394,Jews -- Ukraine -- Borshchiv (Ternopil's'ka oblast')
/subjects/35653,Hamburg (Germany)
/subjects/27394,Bautzen (Germany)
/subjects/34042,War criminals
/subjects/31610,Fruška Mountains (Serbia)
/subjects/25203,Leipzig (Germany)
/subjects/39220,Folkestone (England)
/subjects/41512,Tianjin (China)
/subjects/28431,"Bogoria (Sandomierz, Poland)"
/subjects/35995,"Folk songs, Yiddish"
/subjects/40895,Vladislavovka (Ukraine)
/subjects/22303,Cascia (Italy)
/subjects/33512,"Münster (Niedersachsen, Germany)"
/subjects/27101,Prisoners of War -- Czechoslovakia
/subjects/37551,Stawiszyn (Poland)
/subjects/23512,Saint-Vincent (Italy)
/subjects/32303,Jews -- Romania -- Storojineț
/subjects/26710,Lacaune (France)
/subjects/31939,"Kolumna (Łask, Poland)"
/subjects/24238,"Stalingrad, Battle of, Volgograd, Russia, 1942-1943 -- Personal narratives"
/subjects/40529,Shpykiv (Ukraine)
/subjects/37414,Geranony (Belarus)
/subjects/39959,Prisoners of War -- Greece
/subjects/23457,War crime trials -- Germany -- Nuremberg
/subjects/24392,"Łazy (Województwo Śląskie, Poland)"
/subjects/40179,Beclean (Romania)
/subjects/30781,Pleine-Selve (France)
/subjects/27414,Rybany (Slovakia)
/subjects/41338,"Silesia, Upper (Poland and Czech Republic)"
/subjects/25079,"Greece -- History -- Civil War, 1944-1949 -- Personal narratives"
/subjects/34668,Weimer (Germany : Concentration camp)
/subjects/29689,"Holocaust, Jewish (1939-1945) -- Historiography"
/subjects/32495,Lier (Belgium)
/subjects/24111,Šabac (Serbia)
/subjects/30502,Saint-Loup-Cammas (France)
/subjects/35700,Fălticeni (Romania)
/subjects/28831,"Kilburn (London, England)"
/subjects/40600,Poland
/subjects/39373,Shegyni (Ukraine)
/subjects/25350,Wólka Domaszewska (Poland)
/subjects/22495,Pionki (Poland)
/subjects/33284,Orphanages -- Netherlands
/subjects/41441,"Valence (Drôm, France)"
/subjects/25700,"Lauterbach (Vogelsbergkreis, Germany)"
/subjects/24812,L̕ubochňa (Slovakia)
/subjects/28132,Gironde (France)
/subjects/30914,Rudnik (Poland)
/subjects/38974,Dąbrowa Górnicza (Poland)
/subjects/25645,Trogir (Croatia)
/subjects/31256,Orphanages -- Italy
/subjects/37228,"Hamburg-Altona (Hamburg, Germany)"
/subjects/24404,Truskavet︠s︡ʹ (Ukraine)
/subjects/30017,Villard-de-Lans (France)
/subjects/34957,Rīga (Latvia)
/subjects/35645,Krásny Brod (Slovakia)
/subjects/35491,Verkhneye Vysotskoye (Ukraine)
/subjects/32354,Locarno (Switzerland)
/subjects/40591,Prisoners of War -- Poland
/subjects/27855,"Paneriai Massacres, Paneriai, Lithuania, 1941-1944"
/subjects/26747,Nadvirna (Ukraine)
/subjects/30693,"Ansbach (Mittelfranken, Germany)"
/subjects/30739,Zagoni (Bosnia and Hercegovina)
/subjects/31578,Priekule (Latvia)
/subjects/34280,Arnoldstein (Austria)
/subjects/27156,Verkhni︠e︡ Vodi︠a︡ne (Ukraine)
/subjects/28759,Resistance
/subjects/37910,Boskovice (Czech Republic)
/subjects/25184,Wyszków (Poland)
/subjects/40987,Polanów (Poland)
/subjects/35184,Neuendorf (Germany)
/subjects/32991,Mellrichstadt (Germany)
/subjects/33683,Jews -- Lithuania -- Trakai
/subjects/34516,Korolevo (Ukraine)
/subjects/39324,Grenoble (France)
/subjects/25307,Moravia (Czech Republic)
/subjects/33729,Futoma (Poland)
/subjects/36878,Wasserburg am Inn (Germany)
/subjects/32092,Volodymyr-Volynsʹkyĭ (Ukraine)
/subjects/35757,Seiches-sur-le-Loir (France)
/subjects/40657,Prisoner-of-war camps -- Religious aspects -- Catholic Church
/subjects/38165,Ashkhabad (Turkmenistan)
/subjects/35307,Łódź (Poland) -- Religious life and customs
/subjects/40207,Virginia
/subjects/29631,Holocaust memorials -- Belarus
/subjects/35612,Bačka Palanka (Serbia)
/subjects/28923,"Bagnoli (Naples, Italy)"
/subjects/24453,Jews -- Poland -- Głogów Małopolski
/subjects/35242,Remetea Chioarului (Romania)
/subjects/39631,"Gerresheim (Düsseldorf, Germany)"
/subjects/28020,Trnava (Slovakia)
/subjects/34003,Kács (Hungary)
/subjects/39261,Brummen (Netherlands)
/subjects/31651,Louroux-Béconnais (France)
/subjects/34453,Chernihiv (Ukraine)
/subjects/26897,Angleur (Belgium)
/subjects/36419,Noncitizens -- Evacuation and relocation
/subjects/41524,Buenos Aires (Argentina)
/subjects/39216,Arcachon (France)
/subjects/25235,"Marienfelde (Berlin, Germany)"
/subjects/34074,Nowe Miasto nad Pilicą (Poland)
/subjects/25665,Arkhangelʹskai︠a︡ oblastʹ (Russia)
/subjects/27658,Jagodina (Serbia)
/subjects/26419,Jews -- Ukraine -- Lut︠s︡ʹk
/subjects/24424,Wiener Neustadt (Austria)
/subjects/28954,Riešė (Lithuania)
/subjects/26049,Młodów (Poland)
/subjects/34998,Ostland
/subjects/30172,Polgár (Hungary)
/subjects/29353,Hatrival (Belgium)
/subjects/38112,Saumur (France)
/subjects/30522,Banská Bystrica (Slovakia)
/subjects/34832,"Orsk (Orenburgskai︠a︡ oblastʹ, Russia)"
/subjects/40620,Montblanch (Spain)
/subjects/39353,Arras (France)
/subjects/31763,Székesfehérvár (Hungary)
/subjects/34561,Prapor̆is̆tĕ (Czech Republic)
/subjects/38811,Palanga (Lithuania)
/subjects/31333,Jews -- Poland -- Łosice
/subjects/26225,Wolica Brzozowa (Poland)
/subjects/35409,Dzhurin (Ukraine)
/subjects/32266,Libourne (France)
/subjects/26675,Christian converts
/subjects/23477,"World War, 1939-1945 -- Jewish resistance -- Hungary"
/subjects/38391,Psychiatrists
/subjects/37064,Klenovec (Slovakia)
/subjects/35059,Jews -- Poland -- Sławków
/subjects/33027,Germany -- Emigration and immigration
/subjects/34218,"Trawniki (Lublin, Poland)"
/subjects/22266,Braslaŭ (Belarus)
/subjects/37967,Bari (Italy)
/subjects/22289,Podwilk (Poland)
/subjects/36730,Munsterbilzen (Belgium)
/subjects/27988,Buzet-sur-Tarn (France)
/subjects/38684,Verviers (Belgium)
/subjects/23498,Potrete (Hungary)
/subjects/23532,Oxford (England)
/subjects/27822,Kisvárda (Hungary)
/subjects/40698,"Szydłowiec (Województwo Mazowieckie, Poland)"
/subjects/24189,Concentration camp inmates -- Yugoslavia -- Personal narratives
/subjects/38903,Heidelberg (Germany)
/subjects/31221,Zagórów (Poland)
/subjects/39241,Chomutov (Czech Republic)
/subjects/30963,Concentration camp inmates -- Non-Jewish
/subjects/31671,"Hamborn (Duisburg, Germany)"
/subjects/39304,Devon (England)
/subjects/30826,Konstantinow (Poland)
/subjects/31734,Jews -- Poland -- Gorlice
/subjects/23359,Jews -- Germany -- Berlin
/subjects/24166,Rădăuți (Romania)
/subjects/38145,Padina (Serbia)
/subjects/29304,Pyatnitsa (Belarus)
/subjects/23709,Skalbmierz (Poland)
/subjects/38515,Sighet (Romania)
/subjects/30125,Jews -- Belarus -- Pinsk
/subjects/37930,Jews -- Poland -- Wieluń (Łódź)
/subjects/33420,Yarovoye (Ukraine)
/subjects/23973,Shinyanga District (Tanzania)
/subjects/22661,Orphanges -- Yugoslavia
/subjects/29884,"Emden (Lower Saxony, Germany)"
/subjects/33070,Barvenkovo (Ukraine)
/subjects/32661,"World War, 1939-1945 -- Personal narratives, Greek"
/subjects/26272,Uruguay
/subjects/29492,Hazebrouck (France)
/subjects/32374,Surivor-child relations
/subjects/27875,Tilsit (Germany)
/subjects/26767,Made en Drimmelen (Netherlands)
/subjects/38283,Masty (Belarus)
/subjects/37176,Grabowiec (Poland)
/subjects/32724,Zbaraz︠h︡ (Ukraine)
/subjects/23135,"Świebodzin (Województwo Lubuskie, Poland)"
/subjects/29538,Landstuhl (Germany)
/subjects/37526,Dunasziget (Hungary)
/subjects/31558,Kunovice (Czech Republic)
/subjects/22374,Grodzisko (Poland)
/subjects/28779,Yahilʹnytsya (Ukraine)
/subjects/33135,Jászberény (Hungary)
/subjects/36337,Bershadʹ (Ukraine)
/subjects/32948,"Opatów (Województwo Świętokrzyskie, Poland)"
/subjects/27249,Kochanówka (Poland)
/subjects/25274,"World War, 1939-1945 -- Psychological aspects"
/subjects/39257,Kivert︠s︡i (Ukraine)
/subjects/34035,Schwarzenborn (Germany)
/subjects/36008,Philippines
/subjects/28016,Gola (Poland)
/subjects/24936,Ustrzyki Dolne (Poland)
/subjects/27619,Temnolesskaya (Russia)
/subjects/35274,Doverstorp (Sweden)
/subjects/38446,"Ryki (Lublin, Poland)"
/subjects/29607,Asino (Russia)
/subjects/38016,"World War, 1939-1945 -- Participation, Soviet"
/subjects/24035,Niepołomice (Poland)
/subjects/26008,Königstein im Taunus (Germany)
/subjects/30099,Enns (Austria)
/subjects/28850,Asipovichy(Belarus)
/subjects/29742,Hameln (Germany)
/subjects/30830,On͡gtu̇stīk Qazaqstan oblysy (Kazakhstan)
/subjects/41420,Prisoners of War -- England
/subjects/39742,"World War, 1939-1945 -- Participation, British"
/subjects/24873,Bagnères-de-Luchon (France)
/subjects/41070,Bila T︠S︡erkva (Ukraine)
/subjects/34170,Plauen (Germany)
/subjects/31688,Kozyany (Belarus)
/subjects/26264,Civitella del Tronto (Italy)
/subjects/38780,"III. Kerület (Budapest, Hungary)"
/subjects/24609,Izbica Lubelska (Poland)
/subjects/27475,Stralsund (Germany)
/subjects/28780,Biecz (Poland)
/subjects/34259,Gemünd (Germany)
/subjects/22677,Volʹsk (Russia)
/subjects/41359,Tomaszów Mazowiecki (Poland)
/subjects/34609,Niederoderwitz (Germany)
/subjects/23820,Esztergom (Hungary)
/subjects/27530,Creuse (France)
/subjects/33089,"World War, 1939-1945 -- Jewish resistance -- Ukraine"
/subjects/39484,Grottaferrata (Italy)
/subjects/33573,Bogor (Indonesia)
/subjects/28295,Ónod (Hungary)
/subjects/23123,Hajdúnánás (Hungary)
/subjects/33820,"Nałęczów (Lublin, Poland)"
/subjects/32698,Bagnères-de-Bigorre (France)
/subjects/23089,Győr (Hungary)
/subjects/32362,OZE
/subjects/30471,Radziłów (Poland)
/subjects/40289,Klaipėda (Lithuania)
/subjects/24062,Głogówek (Poland)
/subjects/40773,Holcaust survivors
/subjects/29650,"Holocaust, Jewish (1939-1945) -- Personal narratives -- History and criticism"
/subjects/29200,Emmerich (Germany)
/subjects/35223,Samos (Greece)
/subjects/31260,Pilviškiai (Lithuania)
/subjects/34598,Lüdenscheid (Germany)
/subjects/39650,Dax (France)
/subjects/41498,Ilava (Slovakia)
/subjects/34062,"Nentershausen (Hesse, Germany)"
/subjects/30888,Bad Brambach (Germany)
/subjects/28041,Kopychynt︠s︡i (Ukraine)
/subjects/39200,Koszalin (Poland)
/subjects/41532,Pontebba (Italy)
/subjects/22509,Hertfordshire (England)
/subjects/39715,Jews -- Ukraine -- Horodenka
/subjects/25736,Tjideng (Indonesia)
/subjects/28554,Stanislav (Ukraine)
/subjects/34577,Kiev (Ukraine)
/subjects/31775,Orphanages -- Slovakia
/subjects/25366,Motyčky (Slovakia)
/subjects/34824,Aiud (Romania)
/subjects/32509,Thônes (France)
/subjects/30534,War crime trials -- Czechoslovakia
/subjects/29345,Ĭoshkar-Ola (Russia)
/subjects/32159,Mouscron (Belgium)
/subjects/30164,Dzierżoniów (Poland)
/subjects/38554,Seirijai (Lithuania)
/subjects/37971,Z︠H︡uravno (Ukraine)
/subjects/22270,Fontenilles (France)
/subjects/28387,Nightmares
/subjects/26399,Great Britain -- Armed Forces
/subjects/27971,"Röddenau (Frankenberg, Hesse, Germany)"
/subjects/26233,Sierpc (Poland)
/subjects/33932,Aspet (France)
/subjects/38738,Political prisoners -- Soviet Union -- Personal narratives
/subjects/32335,"World War, 1939-1945 -- Underground movements -- Czechoslovakia"
/subjects/29083,Nicosia (Cyprus)
/subjects/29579,Schweinfurt (Germany)
/subjects/23174,Athens (Greece)
/subjects/39129,Horní Lideč (Czech Reppublic)
/subjects/28738,"Daŭhinava (Minskai︠a︡ voblastsʹ, Belarus)"
/subjects/29980,Vitsebsk (Belarus)
/subjects/33733,Prisons -- Soviet Union
/subjects/23363,Marriage in Jewish ghettos
/subjects/38485,"Jaworzno (Kraków, Poland)"
/subjects/23699,Toruń (Poland)
/subjects/37320,Ostašov (Czech Republic)
/subjects/32122,War crime trials -- Germany -- Hannover
/subjects/24019,Prisoners of War -- United States
/subjects/32437,Borek Fałęcki (Poland)
/subjects/24449,"Saint Petersburg (Russia) -- History -- Siege, 1941-1944"
